idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
16	1601	0	0	1602	16	1601	1233,35	1183,24	56	1	0	77,32	2	1	0	5	101	1	1	3	2	1	1	10	12,09	491,96	0	0	0	353,92	0	0	0	24,6	49,2	0	0	491,96	467,36	89,34	109,66	3	1	0	145,1	131,8	3,6	4	2	1	491,96	491,96	89,34	24,6	0	49,2	0	0	0	0	0	378,02	268,36	378,02	109,66	73,79	0	0	0	0	0	0	378,02	268,36	1233,35	1123,69	315,02	3,41	95,05	71,17	66,64	99,76	110,58	6,87	21,88	0	155,98	1,9	685,36	1601	0	0	0
16	1602	0	0	1601	16	1602	0	0	51	0	0	77,32	2	0	0	5	101	1	1	3	2	1	1	10	12,09	757,82	0	0	0	527,49	0	0	0	37,89	75,78	0	0	757,82	719,93	152,48	0	0	0	0	145,1	131,8	0	0	0	0	757,82	757,82	152,48	37,89	0	75,78	0	0	0	0	0	567,45	567,45	567,45	0	113,67	0	0	0	0	0	0	567,45	567,45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	0	0	1
16	1603	1602	1601	0	16	1603	0	0	18	0	3	77,32	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	0	0	0
16	1604	1602	1601	0	16	1604	0	0	11	1	2	77,32	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	1	0	0
17	1701	0	0	1702	17	1701	821,53	770,16	39	0	0	103,57	1	1	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73,96	3	2	0	145,1	131,8	2,35	3	1,73	1	0	0	0	0	0	0	0	0	0	0	0	0	-73,96	0	73,96	0	0	0	0	0	0	0	0	-73,96	821,53	747,57	180,12	2,6	59,27	54,13	50,68	60,99	75,49	5,23	16,65	0	100,13	1,45	462,25	1701	0	0	0
17	1702	0	0	1701	17	1702	0	0	44	1	0	103,57	1	0	0	2	101	1	1	3	7	0	0	3	3,63	613,42	0	0	0	562,06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	613,42	613,42	0	0	0	0	0	0	0	0	0	613,42	613,42	613,42	0	0	0	0	0	0	0	0	613,42	613,42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	0	0	1
17	1703	1701	1702	0	17	1703	0	0	5	0	1	103,57	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	1	0	0
18	1801	0	0	0	18	1801	393,84	428,73	70	0	0	128,29	4	1	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	386,94	276	90	0	0	0	0	0	0	0	0	39,38	2	1	1	145,1	131,8	1,5	2	1,41	1	0	0	0	0	0	0	0	366	0	0	366	366	326,62	366	39,38	0	0	366	0	0	0	0	366	326,62	393,84	354,46	105,37	1,26	30,46	26,24	24,57	40,4	45,03	2,54	8,04	0	55,93	0,71	246,14	1801	0	1	0
18	1802	1801	0	0	18	1802	0	0	10	1	2	128,29	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801	1	0	0
19	1901	0	0	0	19	1901	357,86	373,5	23	1	0	128,29	1	1	0	3	101	1	1	3	5	0	0	5	6,05	8,84	0	0	0	189,48	165	0	0	0	0	0	0	0	0	0	34,88	1	1	1	145,1	131,8	1,1	1	1	1	8,84	8,84	0	0	0	0	0	165	0	0	165	173,84	138,97	173,84	34,88	0	0	165	0	0	0	0	173,84	138,97	357,86	322,98	85,39	1,25	30,35	25,92	24,26	30,45	37,59	2,5	7,95	0	41,4	0,69	217,97	1901	0	0	0
20	2001	0	0	0	20	2001	1681,4	1616,71	37	1	0	61,93	3	1	0	5	101	1	1	3	1	1	1	2	2,42	1954,24	0	0	0	1308,56	0	0	0	97,71	195,42	0	0	1954,24	1856,53	436,63	152,94	2	2	0	145,1	131,8	3,35	4	2	1	1954,24	1954,24	436,63	97,71	0	195,42	0	0	0	0	0	1419,89	1266,96	1419,89	152,94	293,14	0	0	0	0	0	0	1419,89	1266,96	1681,4	1528,46	407,82	4,64	131,67	97,22	91,02	118,74	157,94	9,38	29,89	0	229,96	2,6	955,86	2001	0	1	0
20	2002	0	0	0	20	2002	0	0	37	1	0	61,93	2	0	0	5	101	1	1	2	2	1	0	8	9,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	0	0	0
20	2003	0	0	0	20	2003	0	0	35	0	0	61,93	2	0	0	5	101	1	1	2	2	1	0	11	13,3	0	555,94	0	609,35	491,1	0	0	0	0	0	0	555,94	0	555,94	111,48	0	0	0	0	145,1	131,8	0	0	0	0	555,94	555,94	111,48	0	0	0	0	0	0	0	0	444,45	444,45	444,45	0	0	0	0	0	0	0	0	444,45	444,45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	0	0	0
20	2004	0	2001	0	20	2004	0	0	6	0	1	61,93	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	1	0	0
21	2101	0	0	2102	21	2101	235,05	509,75	88	1	0	108,68	2	1	0	2	101	1	1	2	7	0	0	12	14,51	0	87,96	0	116,16	465,12	0	90	0	0	0	3,48	0	0	0	0	48,38	2	2	0	145,1	131,8	1,6	2	1,41	1	87,96	87,96	3,48	0	0	0	0	90	0	0	90	174,47	126,1	174,47	48,38	0	0	90	0	0	0	0	174,47	126,1	235,05	186,67	124,61	1,62	45,69	33,75	31,58	43,66	49,73	3,26	10,38	0	56,77	0,9	302,36	2101	0	0	0
21	2102	0	0	2101	21	2102	0	0	68	0	0	108,68	2	0	0	2	101	1	1	3	9	1	0	8	9,67	355,32	0	0	0	264,72	0	0	0	17,77	35,53	0	0	355,32	337,55	56,89	0	0	0	0	145,1	131,8	0	0	0	0	355,32	355,32	56,89	17,77	0	35,53	0	0	0	0	0	280,66	280,66	280,66	0	53,3	0	0	0	0	0	0	280,66	280,66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2101	0	0	1
22	2201	0	0	2202	22	2201	1080,66	1036,88	45	1	0	172,48	2	1	0	2	101	1	1	3	7	0	0	3	3,63	387,62	0	0	0	355,17	0	0	0	0	0	0	0	0	0	0	97,19	2	3	0	145,1	131,8	5,95	7	2,65	1	387,62	387,62	0	0	0	0	0	0	0	0	0	387,62	290,43	387,62	97,19	0	0	0	0	0	0	0	387,62	290,43	1080,66	983,47	311,96	2,36	80,92	49,56	46,36	64,88	94,21	4,78	15,24	0	180,01	1,33	607,45	2201	0	0	0
22	2202	0	0	2201	22	2202	0	0	52	0	0	172,48	2	0	0	2	101	1	1	3	9	1	0	12	14,51	156,64	0	0	0	130,27	0	0	0	7,83	15,66	0	0	156,64	148,8	10,59	0	0	0	0	145,1	131,8	0	0	0	0	156,64	156,64	10,59	7,83	0	15,66	0	0	0	0	0	138,21	138,21	138,21	0	23,5	0	0	0	0	0	0	138,21	138,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	1
22	2203	2202	2201	0	22	2203	0	0	21	1	0	172,48	1	0	0	3	101	1	1	2	7	0	0	3	3,63	0	581,87	0	1684,97	432,62	0	0	0	0	0	0	581,87	0	581,87	117,97	0	0	0	0	145,1	131,8	0	0	0	0	581,87	581,87	117,97	0	0	0	0	0	0	0	0	463,9	463,9	463,9	0	0	0	0	0	0	0	0	463,9	463,9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0
22	2204	2202	2201	0	22	2204	0	0	20	0	0	172,48	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0
22	2205	2202	2201	0	22	2205	0	0	15	1	3	172,48	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
22	2206	2202	2201	0	22	2206	0	0	8	1	2	172,48	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
22	2207	0	2201	0	22	2207	0	0	3	1	0	172,48	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
23	2301	0	0	0	23	2301	365,88	417,05	43	0	0	85,3	1	1	0	2	101	1	1	7	-1	-1	0	0	0	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	37,83	1	1	1	145,1	131,8	2,95	3	1,73	1	0	0	0	0	0	0	0	386	0	0	386	386	348,17	386	37,83	0	0	386	0	0	0	0	386	348,17	365,88	328,05	111,71	1,2	35,13	25,09	23,47	34,47	39,59	2,42	7,71	0	48,52	0,66	236,43	2301	0	1	0
23	2302	2301	0	0	23	2302	0	0	19	0	5	85,3	1	0	0	3	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0
23	2303	2301	0	0	23	2303	0	0	17	1	3	85,3	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	1	0	0
24	2401	2403	0	0	24	2401	1237,98	1178,21	50	0	0	249,11	1	1	0	5	101	1	1	3	3	1	1	2	2,42	1234,01	0	0	0	838,36	0	0	0	61,7	123,4	0	0	1234,01	1172,31	265,58	109,47	3	2	0	145,1	131,8	2,4	3	1,73	1	1234,01	1234,01	265,58	61,7	0	123,4	0	0	0	0	0	906,73	797,27	906,73	109,47	185,1	0	0	0	0	0	0	906,73	797,27	1237,98	1128,52	286,16	3,46	92,88	72,21	67,58	92,68	108,14	6,97	22,2	0	165,43	1,92	684,17	2401	0	1	0
24	2402	2401	0	0	24	2402	0	0	9	0	2	249,11	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	1	0	0
24	2403	0	0	0	24	2403	0	0	77	0	0	249,11	5	0	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	0	0	0
25	2501	0	0	2502	25	2501	858,53	827,76	36	1	0	92,08	2	1	0	5	101	1	1	3	2	1	1	11	13,3	703,73	0	0	0	492,17	0	0	0	35,19	70,37	0	0	703,73	668,54	139,64	78,81	2	2	0	145,1	131,8	2,7	4	2	1	703,73	703,73	139,64	35,19	0	70,37	0	0	0	0	0	528,91	450,1	528,91	78,81	105,56	0	0	0	0	0	0	528,91	450,1	858,53	779,73	205,24	2,68	68,89	56,03	52,45	59,43	83,98	5,4	17,22	0	96,23	1,5	492,54	2501	0	0	0
25	2502	0	0	2501	25	2502	0	0	36	0	0	92,08	2	0	0	5	101	1	1	3	2	1	1	11	13,3	195,99	0	0	0	159,15	0	0	0	9,8	19,6	0	0	195,99	186,19	19,05	0	0	0	0	145,1	131,8	0	0	0	0	195,99	195,99	19,05	9,8	0	19,6	0	0	0	0	0	167,14	167,14	167,14	0	29,4	0	0	0	0	0	0	167,14	167,14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	0	0	1
25	2503	2502	2501	0	25	2503	0	0	7	0	2	92,08	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	1	0	0
25	2504	2502	2501	0	25	2504	0	0	0	0	0	92,08	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	1	0	0
26	2601	0	0	0	26	2601	1334,59	1230,39	76	0	0	68,13	5	1	0	2	101	1	1	7	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	115,92	2	3	0	145,1	131,8	5,75	6	2,45	1	0	0	0	0	0	0	0	90	0	0	90	90	-25,92	90	115,92	0	0	90	0	0	0	0	90	-25,92	1334,59	1218,67	350,84	3,47	98,14	72,41	67,8	72,44	125,1	6,98	22,28	0	157,84	1,92	724,52	2601	0	0	0
26	2602	2601	0	2603	26	2602	0	0	54	1	0	68,13	2	0	0	3	101	1	1	2	8	1	0	6	7,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2603	0	0	2602	26	2603	0	0	52	0	0	68,13	2	0	0	3	101	1	1	2	7	1	0	2	2,42	0	322,23	0	383,23	283,75	0	0	0	0	0	11,5	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	322,23	322,23	11,5	0	0	0	0	0	0	0	0	310,73	310,73	310,73	0	0	0	0	0	0	0	0	310,73	310,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2604	2603	2602	0	26	2604	0	0	22	1	0	68,13	1	0	0	3	101	1	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2605	2603	2602	0	26	2605	0	0	21	1	0	68,13	1	0	0	3	101	1	1	2	8	1	0	6	7,26	0	1450,1	0	2467,37	1029,26	0	0	0	0	0	0	1450,1	0	1450,1	335,02	0	0	0	0	145,1	131,8	0	0	0	0	1450,1	1450,1	335,02	0	0	0	0	0	0	0	0	1115,07	1115,07	1115,07	0	0	0	0	0	0	0	0	1115,07	1115,07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2606	2603	2602	0	26	2606	0	0	17	0	3	68,13	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	1	0	0
27	2701	0	0	0	27	2701	316,36	276,35	66	0	0	98,14	4	1	0	2	101	1	1	2	6	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	26,47	3	1	0	145,1	131,8	5,05	6	2,45	1	0	0	0	0	0	0	0	90	0	0	90	90	63,53	90	26,47	0	0	90	0	0	0	0	90	63,53	316,36	289,88	78,52	0,82	21,55	17,17	16,1	17,07	27,82	1,66	5,29	0	36,08	0,46	165,45	2701	0	1	0
27	2702	2701	0	0	27	2702	0	0	37	1	0	98,14	1	0	0	2	101	1	1	3	7	0	0	2	2,42	576,63	0	0	0	528,35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	576,63	576,63	0	0	0	0	0	0	0	0	0	576,63	576,63	576,63	0	0	0	0	0	0	0	0	576,63	576,63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2703	2701	0	0	27	2703	0	0	36	0	0	98,14	1	0	0	2	101	1	1	3	5	0	0	12	14,51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2704	2701	0	0	27	2704	0	0	24	0	0	98,14	1	0	0	3	101	1	1	3	4	1	0	4	4,84	4,06	0	0	0	3,54	0	0	0	0,2	0,41	0	0	4,06	3,86	0	0	0	0	0	145,1	131,8	0	0	0	0	4,06	4,06	0	0,2	0	0,41	0	0	0	0	0	3,86	3,86	3,86	0	0,61	0	0	0	0	0	0	3,86	3,86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2705	0	0	0	27	2705	0	0	14	1	3	98,14	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	1	0	0
27	2706	2701	0	0	27	2706	0	0	0	0	0	98,14	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	1	0	0
28	2801	0	0	2802	28	2801	1493,81	1422,79	38	1	0	124,07	2	1	0	3	101	1	1	3	3	1	0	4	4,84	323,59	0	0	0	244	0	0	0	16,18	32,36	0	0	323,59	307,41	49,35	132,89	2	3	0	145,1	131,8	4,1	5	2,24	1	323,59	323,59	49,35	16,18	0	32,36	0	0	0	0	0	258,06	125,16	258,06	132,89	48,54	0	0	0	0	0	0	258,06	125,16	1493,81	1360,91	382,93	3,95	105,41	82,53	77,24	99,9	150,08	7,97	25,39	0	192,7	2,22	830,59	2801	0	0	0
28	2802	0	0	2801	28	2802	0	0	36	0	0	124,07	2	0	0	5	101	1	1	3	3	1	0	11	13,3	1510,5	0	0	0	1018,87	0	0	0	75,53	151,05	0	0	1510,5	1434,98	331,24	0	0	0	0	145,1	131,8	0	0	0	0	1510,5	1510,5	331,24	75,53	0	151,05	0	0	0	0	0	1103,73	1103,73	1103,73	0	226,58	0	0	0	0	0	0	1103,73	1103,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	0	0	1
28	2803	2802	2801	0	28	2803	0	0	16	0	3	124,07	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
28	2804	2802	2801	0	28	2804	0	0	15	1	3	124,07	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
28	2805	2802	2801	0	28	2805	0	0	0	0	0	124,07	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
29	2901	0	0	0	29	2901	305,24	712,44	69	0	0	73,87	5	1	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	507,86	0	90	0	0	0	0	0	0	0	0	67,73	2	1	0	145,1	131,8	3,75	4	2	1	0	0	0	0	0	0	0	90	0	0	90	90	22,27	90	67,73	0	0	90	0	0	0	0	90	22,27	305,24	237,51	178,78	2,06	55,33	43,04	40,28	48,61	74,54	4,16	13,22	0	101,86	1,15	423,31	2901	0	0	0
29	2902	2901	0	0	29	2902	0	0	50	0	0	73,87	4	0	0	3	101	1	1	3	3	1	1	11	13,3	500,58	0	0	0	359,54	0	0	0	25,03	50,06	0	0	500,58	475,55	91,39	0	0	0	0	145,1	131,8	0	0	0	0	500,58	500,58	91,39	25,03	0	50,06	0	0	0	0	0	384,16	384,16	384,16	0	75,09	0	0	0	0	0	0	384,16	384,16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	0	1	0
29	2903	2902	0	0	29	2903	0	0	21	1	0	73,87	1	0	0	3	101	1	1	3	3	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	0	0	0
29	2904	2902	0	0	29	2904	0	0	13	0	3	73,87	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	1	0	0
30	3001	0	0	0	30	3001	1008,71	1036,26	67	1	0	73,87	5	1	0	2	101	1	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	95,91	3	3	0	145,1	131,8	7,95	9	3	1	0	0	0	0	0	0	0	90	0	0	90	90	-5,91	90	95,91	0	0	90	0	0	0	0	90	-5,91	1008,71	912,8	333,49	2,8	73,15	58,46	54,72	53,64	94,17	5,65	17,98	0	142,38	1,57	599,44	3001	0	0	0
30	3002	0	3001	0	30	3002	0	0	42	1	0	73,87	4	0	0	3	101	1	1	3	4	0	0	4	4,84	28,73	0	0	0	26,32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	28,73	28,73	0	0	0	0	0	0	0	0	0	28,73	28,73	28,73	0	0	0	0	0	0	0	0	28,73	28,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3003	0	3001	3005	30	3003	0	0	38	0	0	73,87	2	0	0	3	101	1	1	2	9	0	0	5	6,05	0	1061,1	0	2308,15	761,94	0	0	0	0	0	0	1061,1	0	1061,1	237,78	0	0	0	0	145,1	131,8	0	0	0	0	1061,1	1061,1	237,78	0	0	0	0	0	0	0	0	823,33	823,33	823,33	0	0	0	0	0	0	0	0	823,33	823,33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3004	0	3001	0	30	3004	0	0	24	0	0	73,87	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3005	0	0	3003	30	3005	0	0	40	1	0	73,87	2	0	0	3	101	1	1	2	8	1	0	6	7,26	0	697,65	0	656,49	619,53	0	0	0	0	0	0	697,65	0	697,65	146,91	0	0	0	0	145,1	131,8	0	0	0	0	697,65	697,65	146,91	0	0	0	0	0	0	0	0	550,73	550,73	550,73	0	0	0	0	0	0	0	0	550,73	550,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
