idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
16	1602	0	0	1601	16	1602	0	0	51	0	0	77,32	2	0	0	5	101	1	1	3	2	1	1	10	10	574,24	0	0	0	436,23	0	0	0	28,71	57,42	0	0	574,24	545,53	109,3	0	0	0	0	120	109	0	0	0	0	574,24	574,24	109,3	28,71	0	57,42	0	0	0	0	0	436,23	436,23	436,23	0	86,14	0	0	0	0	0	0	436,23	436,23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	0	0	1
16	1603	1602	1601	0	16	1603	0	0	18	0	3	77,32	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	0	0	0
16	1604	1602	1601	0	16	1604	0	0	11	1	2	77,32	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	1	0	0
17	1701	0	0	1702	17	1701	636,92	636,92	39	0	0	103,57	1	1	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60,32	3	2	0	120	109	2,35	3	1,73	1	0	0	0	0	0	0	0	0	0	0	0	0	-60,32	0	60,32	0	0	0	0	0	0	0	0	-60,32	636,92	576,6	152,68	2,15	46,5	44,27	39,76	47,85	59,23	4,1	13,06	0	84,88	1,14	376,99	1701	0	0	0
17	1702	0	0	1701	17	1702	0	0	44	1	0	103,57	1	0	0	2	101	1	1	3	7	0	0	3	3	464,82	0	0	0	464,82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	464,82	464,82	0	0	0	0	0	0	0	0	0	464,82	464,82	464,82	0	0	0	0	0	0	0	0	464,82	464,82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	0	0	1
17	1703	1701	1702	0	17	1703	0	0	5	0	1	103,57	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	1	0	0
18	1801	0	0	0	18	1801	354,56	354,56	70	0	0	128,29	4	1	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	320	250	70	0	0	0	0	0	0	0	0	32,13	2	1	1	120	109	1,5	2	1,41	1	0	0	0	0	0	0	0	320	0	0	320	320	287,87	320	32,13	0	0	320	0	0	0	0	320	287,87	354,56	322,43	89,32	1,04	23,9	21,46	19,28	31,7	35,33	1,99	6,31	0	47,41	0,56	200,81	1801	0	1	0
18	1802	1801	0	0	18	1802	0	0	10	1	2	128,29	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801	1	0	0
19	1901	0	0	0	19	1901	308,88	308,88	23	1	0	128,29	1	1	0	3	101	1	1	3	5	0	0	5	5	6,7	0	0	0	156,7	150	0	0	0	0	0	0	0	0	0	28,39	1	1	1	120	109	1,1	1	1	1	6,7	6,7	0	0	0	0	0	150	0	0	150	156,7	128,31	156,7	28,39	0	0	150	0	0	0	0	156,7	128,31	308,88	280,49	72,38	1,03	23,81	21,2	19,03	23,89	29,49	1,96	6,24	0	35,09	0,54	177,45	1901	0	0	0
20	2001	0	0	0	20	2001	1273,9	1337,01	37	1	0	61,93	3	1	0	5	101	1	1	3	1	1	1	2	2	1480,82	0	0	0	1082,17	0	0	0	74,04	148,08	0	0	1480,82	1406,78	324,61	124,89	2	2	0	120	109	3,35	4	2	1	1480,82	1480,82	324,61	74,04	0	148,08	0	0	0	0	0	1082,17	957,27	1082,17	124,89	222,12	0	0	0	0	0	0	1082,17	957,27	1273,9	1149	345,7	3,84	103,3	79,51	71,41	93,16	123,91	7,36	23,45	0	194,93	2,04	780,59	2001	0	1	0
20	2002	0	0	0	20	2002	0	0	37	1	0	61,93	2	0	0	5	101	1	1	2	2	1	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	0	0	0
20	2003	0	0	0	20	2003	0	0	35	0	0	61,93	2	0	0	5	101	1	1	2	2	1	0	11	11	0	421,26	0	503,93	406,14	0	0	0	0	0	0	421,26	0	421,26	78,23	0	0	0	0	120	109	0	0	0	0	421,26	421,26	78,23	0	0	0	0	0	0	0	0	343,03	343,03	343,03	0	0	0	0	0	0	0	0	343,03	343,03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	0	0	0
20	2004	0	2001	0	20	2004	0	0	6	0	1	61,93	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001	1	0	0
21	2101	0	0	2102	21	2101	421,56	421,56	88	1	0	108,68	2	1	0	2	101	1	1	2	7	0	0	12	12	0	66,65	0	96,06	384,65	250	70	0	0	0	2	0	0	0	0	39,41	2	2	1	120	109	1,6	2	1,41	1	66,65	66,65	2	0	0	0	0	320	0	0	320	384,65	345,24	384,65	39,41	0	0	320	0	0	0	0	384,65	345,24	421,56	382,14	105,63	1,34	35,85	27,6	24,78	34,25	39,02	2,56	8,14	0	48,12	0,71	246,33	2101	0	0	0
21	2102	0	0	2101	21	2102	0	0	68	0	0	108,68	2	0	0	2	101	1	1	3	9	1	0	8	8	269,24	0	0	0	218,92	0	0	0	13,46	26,92	0	0	269,24	255,78	36,86	0	0	0	1	120	109	0	0	0	0	269,24	269,24	36,86	13,46	0	26,92	0	0	0	0	0	218,92	218,92	218,92	0	40,39	0	0	0	0	0	0	218,92	218,92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2101	0	0	1
22	2201	0	0	2202	22	2201	857,48	857,49	45	1	0	172,48	2	1	0	2	101	1	1	3	7	0	0	3	3	293,72	0	0	0	293,72	0	0	0	0	0	0	0	0	0	0	79,69	2	3	0	120	109	5,95	7	2,65	1	293,72	293,72	0	0	0	0	0	0	0	0	0	293,72	214,03	293,72	79,69	0	0	0	0	0	0	0	293,72	214,03	857,48	777,79	264,44	1,95	63,49	40,53	36,37	50,9	73,91	3,75	11,96	0	152,59	1,04	498,06	2201	0	0	0
22	2202	0	0	2201	22	2202	0	0	52	0	0	172,48	2	0	0	2	101	1	1	3	9	1	0	12	12	118,69	0	0	0	107,73	0	0	0	5,93	11,87	0	0	118,69	112,76	5,03	0	0	0	0	120	109	0	0	0	0	118,69	118,69	5,03	5,93	0	11,87	0	0	0	0	0	107,73	107,73	107,73	0	17,8	0	0	0	0	0	0	107,73	107,73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	1
22	2203	2202	2201	0	22	2203	0	0	21	1	0	172,48	1	0	0	3	101	1	1	2	7	0	0	3	3	0	440,91	0	1393,46	357,77	0	0	0	0	0	0	440,91	0	440,91	83,14	0	0	0	0	120	109	0	0	0	0	440,91	440,91	83,14	0	0	0	0	0	0	0	0	357,77	357,77	357,77	0	0	0	0	0	0	0	0	357,77	357,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0
22	2204	2202	2201	0	22	2204	0	0	20	0	0	172,48	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	0	0	0
22	2205	2202	2201	0	22	2205	0	0	15	1	3	172,48	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
22	2206	2202	2201	0	22	2206	0	0	8	1	2	172,48	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
22	2207	0	2201	0	22	2207	0	0	3	1	0	172,48	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	1	0	0
23	2301	0	0	0	23	2301	344,9	344,9	43	0	0	85,3	1	1	0	2	101	1	1	7	-1	-1	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	30,84	1	1	1	120	109	2,95	3	1,73	1	0	0	0	0	0	0	0	350	0	0	350	350	319,16	350	30,84	0	0	350	0	0	0	0	350	319,16	344,9	314,06	94,69	0,99	27,56	20,52	18,41	27,04	31,06	1,9	6,05	0	41,13	0,52	192,76	2301	0	1	0
23	2302	2301	0	0	23	2302	0	0	19	0	5	85,3	1	0	0	3	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0
23	2303	2301	0	0	23	2303	0	0	17	1	3	85,3	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	1	0	0
24	2401	2403	0	0	24	2401	974,37	974,37	50	0	0	249,11	1	1	0	5	101	1	1	3	3	1	1	2	2	935,07	0	0	0	693,32	0	0	0	46,75	93,51	0	0	935,07	888,32	195	89,41	3	2	0	120	109	2,4	3	1,73	1	935,07	935,07	195	46,75	0	93,51	0	0	0	0	0	693,32	603,91	693,32	89,41	140,26	0	0	0	0	0	0	693,32	603,91	974,37	884,96	242,57	2,86	72,87	59,05	53,02	72,71	84,84	5,47	17,42	0	140,23	1,51	558,81	2401	0	1	0
24	2402	2401	0	0	24	2402	0	0	9	0	2	249,11	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	1	0	0
24	2403	0	0	0	24	2403	0	0	77	0	0	249,11	5	0	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	0	0	0
25	2501	0	0	2502	25	2501	684,55	684,55	36	1	0	92,08	2	1	0	5	101	1	1	3	2	1	1	11	11	533,25	0	0	0	407,02	0	0	0	26,66	53,33	0	0	533,25	506,59	99,56	64,21	2	2	0	120	109	2,7	4	2	1	533,25	533,25	99,56	26,66	0	53,33	0	0	0	0	0	407,02	342,82	407,02	64,21	79,99	0	0	0	0	0	0	407,02	342,82	684,55	620,34	173,98	2,22	54,05	45,82	41,15	46,63	65,89	4,24	13,51	0	81,57	1,18	401,3	2501	0	0	0
25	2502	0	0	2501	25	2502	0	0	36	0	0	92,08	2	0	0	5	101	1	1	3	2	1	1	11	11	148,51	0	0	0	131,62	0	0	0	7,43	14,85	0	0	148,51	141,08	9,47	0	0	0	0	120	109	0	0	0	0	148,51	148,51	9,47	7,43	0	14,85	0	0	0	0	0	131,62	131,62	131,62	0	22,28	0	0	0	0	0	0	131,62	131,62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	0	0	1
25	2503	2502	2501	0	25	2503	0	0	7	0	2	92,08	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	1	0	0
25	2504	2502	2501	0	25	2504	0	0	0	0	0	92,08	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	1	0	0
26	2601	0	0	0	26	2601	1017,52	1017,52	76	0	0	68,13	5	1	0	2	101	1	1	7	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	94,65	2	3	0	120	109	5,75	6	2,45	1	0	0	0	0	0	0	0	70	0	0	70	70	-24,65	70	94,65	0	0	70	0	0	0	0	70	-24,65	1017,52	922,87	297,4	2,87	77	59,22	53,19	56,83	98,15	5,48	17,48	0	133,8	1,51	591,58	2601	0	0	0
26	2602	2601	0	2603	26	2602	0	0	54	1	0	68,13	2	0	0	3	101	1	1	2	8	1	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2603	0	0	2602	26	2603	0	0	52	0	0	68,13	2	0	0	3	101	1	1	2	7	1	0	2	2	0	244,17	0	316,93	234,66	0	0	0	0	0	9,51	0	0	0	0	0	0	0	0	120	109	0	0	0	0	244,17	244,17	9,51	0	0	0	0	0	0	0	0	234,66	234,66	234,66	0	0	0	0	0	0	0	0	234,66	234,66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2604	2603	2602	0	26	2604	0	0	22	1	0	68,13	1	0	0	3	101	1	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2605	2603	2602	0	26	2605	0	0	21	1	0	68,13	1	0	0	3	101	1	1	2	8	1	0	6	6	0	1098,81	0	2040,5	851,19	0	0	0	0	0	0	1098,81	0	1098,81	247,62	0	0	0	0	120	109	0	0	0	0	1098,81	1098,81	247,62	0	0	0	0	0	0	0	0	851,19	851,19	851,19	0	0	0	0	0	0	0	0	851,19	851,19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0
26	2606	2603	2602	0	26	2606	0	0	17	0	3	68,13	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	1	0	0
27	2701	0	0	0	27	2701	228,53	228,54	66	0	0	98,14	4	1	0	2	101	1	1	2	6	0	0	1	1	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	21,62	3	1	0	120	109	5,05	6	2,45	1	0	0	0	0	0	0	0	70	0	0	70	70	48,38	70	21,62	0	0	70	0	0	0	0	70	48,38	228,53	206,91	66,56	0,68	16,91	14,04	12,63	13,39	21,83	1,3	4,15	0	30,58	0,36	135,12	2701	0	1	0
27	2702	2701	0	0	27	2702	0	0	37	1	0	98,14	1	0	0	2	101	1	1	3	7	0	0	2	2	436,94	0	0	0	436,94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	436,94	436,94	0	0	0	0	0	0	0	0	0	436,94	436,94	436,94	0	0	0	0	0	0	0	0	436,94	436,94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2703	2701	0	0	27	2703	0	0	36	0	0	98,14	1	0	0	2	101	1	1	3	5	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2704	2701	0	0	27	2704	0	0	24	0	0	98,14	1	0	0	3	101	1	1	3	4	1	0	4	4	3,08	0	0	0	2,93	0	0	0	0,15	0,31	0	0	3,08	2,93	0	0	0	0	0	120	109	0	0	0	0	3,08	3,08	0	0,15	0	0,31	0	0	0	0	0	2,93	2,93	2,93	0	0,46	0	0	0	0	0	0	2,93	2,93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0
27	2705	0	0	0	27	2705	0	0	14	1	3	98,14	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	1	0	0
27	2706	2701	0	0	27	2706	0	0	0	0	0	98,14	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	1	0	0
28	2801	0	0	2802	28	2801	1176,63	1176,64	38	1	0	124,07	2	1	0	3	101	1	1	3	3	1	0	4	4	245,2	0	0	0	201,79	0	0	0	12,26	24,52	0	0	245,2	232,94	31,15	108,52	2	3	0	120	109	4,1	5	2,24	1	245,2	245,2	31,15	12,26	0	24,52	0	0	0	0	0	201,79	93,26	201,79	108,52	36,78	0	0	0	0	0	0	201,79	93,26	1176,63	1068,1	324,6	3,27	82,7	67,49	60,6	78,38	117,75	6,25	19,92	0	163,35	1,74	678,28	2801	0	0	0
28	2802	0	0	2801	28	2802	0	0	36	0	0	124,07	2	0	0	5	101	1	1	3	3	1	0	11	11	1144,58	0	0	0	842,6	0	0	0	57,23	114,46	0	0	1144,58	1087,35	244,75	0	0	0	0	120	109	0	0	0	0	1144,58	1144,58	244,75	57,23	0	114,46	0	0	0	0	0	842,6	842,6	842,6	0	171,69	0	0	0	0	0	0	842,6	842,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	0	0	1
28	2803	2802	2801	0	28	2803	0	0	16	0	3	124,07	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
28	2804	2802	2801	0	28	2804	0	0	15	1	3	124,07	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
28	2805	2802	2801	0	28	2805	0	0	0	0	0	124,07	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2801	1	0	0
29	2901	0	0	0	29	2901	589,18	589,18	69	0	0	73,87	5	1	0	3	101	1	1	4	-1	-1	0	0	0	0	0	0	0	420	350	70	0	0	0	0	0	0	0	0	55,29	2	1	1	120	109	3,75	4	2	1	0	0	0	0	0	0	0	420	0	0	420	420	364,71	420	55,29	0	0	420	0	0	0	0	420	364,71	589,18	533,88	151,55	1,7	43,41	35,2	31,6	38,14	58,48	3,26	10,37	0	86,34	0,9	345,59	2901	0	0	0
29	2902	2901	0	0	29	2902	0	0	50	0	0	73,87	4	0	0	3	101	1	1	3	3	1	1	11	11	379,31	0	0	0	297,34	0	0	0	18,97	37,93	0	0	379,31	360,34	63	0	0	0	1	120	109	0	0	0	0	379,31	379,31	63	18,97	0	37,93	0	0	0	0	0	297,34	297,34	297,34	0	56,9	0	0	0	0	0	0	297,34	297,34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	0	1	0
29	2903	2902	0	0	29	2903	0	0	21	1	0	73,87	1	0	0	3	101	1	1	3	3	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	0	0	0
29	2904	2902	0	0	29	2904	0	0	13	0	3	73,87	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901	1	0	0
30	3001	0	0	0	30	3001	768,19	856,98	67	1	0	73,87	5	1	0	2	101	1	1	4	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	78,52	3	3	0	120	109	7,95	9	3	1	0	0	0	0	0	0	0	70	0	0	70	70	-8,52	70	78,52	0	0	70	0	0	0	0	70	-8,52	768,19	689,67	282,69	2,32	57,39	47,81	42,93	42,08	73,88	4,43	14,11	0	120,69	1,23	490,72	3001	0	0	0
30	3002	0	3001	0	30	3002	0	0	42	1	0	73,87	4	0	0	3	101	1	1	3	4	0	0	4	4	21,77	0	0	0	21,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	21,77	21,77	0	0	0	0	0	0	0	0	0	21,77	21,77	21,77	0	0	0	0	0	0	0	0	21,77	21,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3003	0	3001	3005	30	3003	0	0	38	0	0	73,87	2	0	0	3	101	1	1	2	9	0	0	5	5	0	804,05	0	1908,82	630,12	0	0	0	0	0	0	804,05	0	804,05	173,93	0	0	0	0	120	109	0	0	0	0	804,05	804,05	173,93	0	0	0	0	0	0	0	0	630,12	630,12	630,12	0	0	0	0	0	0	0	0	630,12	630,12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3004	0	3001	0	30	3004	0	0	24	0	0	73,87	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3005	0	0	3003	30	3005	0	0	40	1	0	73,87	2	0	0	3	101	1	1	2	8	1	0	6	6	0	528,64	0	542,91	512,35	0	0	0	0	0	0	528,64	0	528,64	105,08	0	0	0	0	120	109	0	0	0	0	528,64	528,64	105,08	0	0	0	0	0	0	0	0	423,56	423,56	423,56	0	0	0	0	0	0	0	0	423,56	423,56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3006	3003	3005	0	30	3006	0	0	18	1	3	73,87	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0
30	3007	3003	3005	0	30	3007	0	0	17	0	3	73,87	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	1	0	0
30	3008	3003	3005	0	30	3008	0	0	14	0	3	73,87	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	1	0	0
